# TEM     PRE          CP           Z
 810.228  1.99079e+08  2.86228e+08  1.0463
 810.047  1.98925e+08  2.86224e+08  1.04627
 809.866  1.98772e+08  2.8622e+08  1.04625
 809.685  1.98618e+08  2.86217e+08  1.04623
 809.504  1.98465e+08  2.86213e+08  1.0462
 809.323  1.98312e+08  2.86209e+08  1.04618
 809.142  1.98159e+08  2.86205e+08  1.04615
 808.961  1.98006e+08  2.86202e+08  1.04613
 808.78  1.97853e+08  2.86198e+08  1.04611
 808.6  1.977e+08  2.86194e+08  1.04608
 808.419  1.97547e+08  2.86191e+08  1.04606
 808.238  1.97395e+08  2.86187e+08  1.04603
 808.056  1.97242e+08  2.86183e+08  1.04601
 807.875  1.97089e+08  2.86179e+08  1.04599
 807.694  1.96937e+08  2.86176e+08  1.04596
 807.513  1.96785e+08  2.86172e+08  1.04594
 807.332  1.96632e+08  2.86168e+08  1.04591
 807.151  1.9648e+08  2.86165e+08  1.04589
 806.97  1.96328e+08  2.86161e+08  1.04587
 806.789  1.96176e+08  2.86157e+08  1.04584
 806.608  1.96024e+08  2.86154e+08  1.04582
 806.427  1.95872e+08  2.8615e+08  1.04579
 806.246  1.9572e+08  2.86146e+08  1.04577
 806.065  1.95569e+08  2.86143e+08  1.04575
 805.884  1.95417e+08  2.86139e+08  1.04572
 805.703  1.95265e+08  2.86135e+08  1.0457
 805.522  1.95114e+08  2.86131e+08  1.04567
 805.34  1.94963e+08  2.86128e+08  1.04565
 805.159  1.94811e+08  2.86124e+08  1.04562
 804.978  1.9466e+08  2.8612e+08  1.0456
 804.797  1.94509e+08  2.86117e+08  1.04558
 804.616  1.94358e+08  2.86113e+08  1.04555
 804.435  1.94207e+08  2.86109e+08  1.04553
 804.254  1.94056e+08  2.86105e+08  1.0455
 804.072  1.93905e+08  2.86102e+08  1.04548
 803.891  1.93754e+08  2.86098e+08  1.04545
 803.71  1.93604e+08  2.86094e+08  1.04543
 803.529  1.93453e+08  2.86091e+08  1.0454
 803.348  1.93302e+08  2.86087e+08  1.04538
 803.166  1.93152e+08  2.86083e+08  1.04535
 802.985  1.93002e+08  2.86079e+08  1.04533
 802.804  1.92851e+08  2.86076e+08  1.04531
 802.623  1.92701e+08  2.86072e+08  1.04528
 802.442  1.92551e+08  2.86068e+08  1.04526
 802.26  1.92401e+08  2.86065e+08  1.04523
 802.079  1.92251e+08  2.86061e+08  1.04521
 801.898  1.92101e+08  2.86057e+08  1.04518
 801.716  1.91951e+08  2.86054e+08  1.04516
 801.535  1.91802e+08  2.8605e+08  1.04514
 801.354  1.91652e+08  2.86046e+08  1.04511
 801.173  1.91502e+08  2.86043e+08  1.04509
 800.991  1.91353e+08  2.86039e+08  1.04506
 800.81  1.91203e+08  2.86035e+08  1.04504
 800.629  1.91054e+08  2.86032e+08  1.04501
 800.447  1.90905e+08  2.86028e+08  1.04499
 800.266  1.90756e+08  2.86024e+08  1.04497
 800.085  1.90607e+08  2.8602e+08  1.04494
 799.903  1.90458e+08  2.86017e+08  1.04492
 799.722  1.90309e+08  2.86013e+08  1.04489
 799.541  1.9016e+08  2.86009e+08  1.04487
 799.359  1.90011e+08  2.86006e+08  1.04484
 799.178  1.89862e+08  2.86002e+08  1.04482
 798.997  1.89714e+08  2.85999e+08  1.0448
 798.815  1.89565e+08  2.85995e+08  1.04477
 798.634  1.89417e+08  2.85991e+08  1.04475
 798.452  1.89268e+08  2.85988e+08  1.04472
 798.271  1.8912e+08  2.85984e+08  1.0447
 798.09  1.88972e+08  2.8598e+08  1.04468
 797.908  1.88824e+08  2.85977e+08  1.04465
 797.727  1.88676e+08  2.85973e+08  1.04463
 797.545  1.88528e+08  2.85969e+08  1.0446
 797.364  1.8838e+08  2.85966e+08  1.04458
 797.182  1.88232e+08  2.85962e+08  1.04456
 797.001  1.88084e+08  2.85958e+08  1.04453
 796.82  1.87936e+08  2.85955e+08  1.04451
 796.638  1.87789e+08  2.85951e+08  1.04448
 796.457  1.87641e+08  2.85947e+08  1.04446
 796.275  1.87494e+08  2.85944e+08  1.04444
 796.094  1.87347e+08  2.8594e+08  1.04441
 795.912  1.87199e+08  2.85937e+08  1.04439
 795.731  1.87052e+08  2.85933e+08  1.04436
 795.549  1.86905e+08  2.85929e+08  1.04434
 795.368  1.86758e+08  2.85926e+08  1.04432
 795.186  1.86611e+08  2.85922e+08  1.04429
 795.005  1.86464e+08  2.85918e+08  1.04427
 794.823  1.86317e+08  2.85915e+08  1.04425
 794.642  1.86171e+08  2.85911e+08  1.04422
 794.46  1.86024e+08  2.85908e+08  1.0442
 794.278  1.85877e+08  2.85904e+08  1.04417
 794.097  1.85731e+08  2.859e+08  1.04415
 793.915  1.85584e+08  2.85897e+08  1.04413
 793.734  1.85438e+08  2.85893e+08  1.0441
 793.552  1.85292e+08  2.8589e+08  1.04408
 793.37  1.85146e+08  2.85886e+08  1.04405
 793.189  1.85e+08  2.85882e+08  1.04403
 793.007  1.84854e+08  2.85879e+08  1.04401
 792.826  1.84708e+08  2.85875e+08  1.04398
 792.644  1.84562e+08  2.85872e+08  1.04396
 792.462  1.84416e+08  2.85868e+08  1.04394
 792.281  1.8427e+08  2.85864e+08  1.04391
 792.099  1.84125e+08  2.85861e+08  1.04389
 791.917  1.83979e+08  2.85857e+08  1.04387
 791.736  1.83834e+08  2.85854e+08  1.04384
 791.554  1.83688e+08  2.8585e+08  1.04382
 791.372  1.83543e+08  2.85846e+08  1.04379
 791.191  1.83398e+08  2.85843e+08  1.04377
 791.009  1.83253e+08  2.85839e+08  1.04375
 790.827  1.83108e+08  2.85836e+08  1.04372
 790.646  1.82963e+08  2.85832e+08  1.0437
 790.464  1.82818e+08  2.85829e+08  1.04368
 790.282  1.82673e+08  2.85825e+08  1.04365
 790.101  1.82528e+08  2.85821e+08  1.04363
 789.919  1.82383e+08  2.85818e+08  1.04361
 789.737  1.82239e+08  2.85814e+08  1.04358
 789.555  1.82094e+08  2.85811e+08  1.04356
 789.374  1.8195e+08  2.85807e+08  1.04354
 789.192  1.81805e+08  2.85804e+08  1.04351
 789.01  1.81661e+08  2.858e+08  1.04349
 788.828  1.81517e+08  2.85796e+08  1.04347
 788.647  1.81373e+08  2.85793e+08  1.04344
 788.465  1.81229e+08  2.85789e+08  1.04342
 788.283  1.81085e+08  2.85786e+08  1.0434
 788.101  1.80941e+08  2.85782e+08  1.04337
 787.919  1.80797e+08  2.85779e+08  1.04335
 787.738  1.80653e+08  2.85775e+08  1.04333
 787.556  1.8051e+08  2.85772e+08  1.0433
 787.374  1.80366e+08  2.85768e+08  1.04328
 787.192  1.80223e+08  2.85765e+08  1.04326
 787.01  1.80079e+08  2.85761e+08  1.04323
 786.828  1.79936e+08  2.85757e+08  1.04321
 786.647  1.79792e+08  2.85754e+08  1.04319
 786.465  1.79649e+08  2.8575e+08  1.04316
 786.283  1.79506e+08  2.85747e+08  1.04314
 786.101  1.79363e+08  2.85743e+08  1.04312
 785.919  1.7922e+08  2.8574e+08  1.04309
 785.737  1.79077e+08  2.85736e+08  1.04307
 785.555  1.78934e+08  2.85733e+08  1.04305
 785.373  1.78792e+08  2.85729e+08  1.04302
 785.192  1.78649e+08  2.85726e+08  1.043
 785.01  1.78506e+08  2.85722e+08  1.04298
 784.828  1.78364e+08  2.85719e+08  1.04295
 784.646  1.78222e+08  2.85715e+08  1.04293
 784.464  1.78079e+08  2.85712e+08  1.04291
 784.282  1.77937e+08  2.85708e+08  1.04289
 784.1  1.77795e+08  2.85705e+08  1.04286
 783.918  1.77653e+08  2.85701e+08  1.04284
 783.736  1.77511e+08  2.85698e+08  1.04282
 783.554  1.77369e+08  2.85694e+08  1.04279
 783.372  1.77227e+08  2.85691e+08  1.04277
 783.19  1.77085e+08  2.85687e+08  1.04275
 783.008  1.76943e+08  2.85684e+08  1.04272
 782.826  1.76802e+08  2.8568e+08  1.0427
 782.644  1.7666e+08  2.85677e+08  1.04268
 782.462  1.76519e+08  2.85673e+08  1.04266
 782.28  1.76377e+08  2.8567e+08  1.04263
 782.098  1.76236e+08  2.85666e+08  1.04261
 781.916  1.76095e+08  2.85663e+08  1.04259
 781.734  1.75953e+08  2.85659e+08  1.04256
 781.552  1.75812e+08  2.85656e+08  1.04254
 781.37  1.75671e+08  2.85652e+08  1.04252
 781.188  1.7553e+08  2.85649e+08  1.04249
 781.006  1.75389e+08  2.85645e+08  1.04247
 780.824  1.75249e+08  2.85642e+08  1.04245
 780.642  1.75108e+08  2.85638e+08  1.04242
 780.459  1.74967e+08  2.85635e+08  1.0424
 780.277  1.74827e+08  2.85631e+08  1.04237
 780.095  1.74686e+08  2.85628e+08  1.04235
 779.913  1.74546e+08  2.85624e+08  1.04233
 779.731  1.74405e+08  2.85621e+08  1.0423
 779.549  1.74265e+08  2.85617e+08  1.04228
 779.367  1.74125e+08  2.85614e+08  1.04226
 779.185  1.73985e+08  2.8561e+08  1.04223
 779.003  1.73845e+08  2.85607e+08  1.04221
 778.82  1.73705e+08  2.85603e+08  1.04219
 778.638  1.73565e+08  2.856e+08  1.04216
 778.456  1.73425e+08  2.85596e+08  1.04214
 778.274  1.73285e+08  2.85593e+08  1.04212
 778.092  1.73146e+08  2.85589e+08  1.04209
 777.91  1.73006e+08  2.85586e+08  1.04207
 777.727  1.72867e+08  2.85582e+08  1.04205
 777.545  1.72727e+08  2.85579e+08  1.04202
 777.363  1.72588e+08  2.85575e+08  1.042
 777.181  1.72449e+08  2.85572e+08  1.04198
 776.999  1.7231e+08  2.85568e+08  1.04195
 776.816  1.7217e+08  2.85565e+08  1.04193
 776.634  1.72031e+08  2.85561e+08  1.04191
 776.452  1.71892e+08  2.85558e+08  1.04189
 776.27  1.71754e+08  2.85554e+08  1.04186
 776.087  1.71615e+08  2.85551e+08  1.04184
 775.905  1.71476e+08  2.85547e+08  1.04182
 775.723  1.71337e+08  2.85544e+08  1.04179
 775.541  1.71199e+08  2.85541e+08  1.04177
 775.358  1.7106e+08  2.85537e+08  1.04175
 775.176  1.70922e+08  2.85534e+08  1.04172
 774.994  1.70784e+08  2.8553e+08  1.0417
 774.811  1.70645e+08  2.85527e+08  1.04168
 774.629  1.70507e+08  2.85523e+08  1.04165
 774.447  1.70369e+08  2.8552e+08  1.04163
 774.264  1.70231e+08  2.85516e+08  1.04161
 774.082  1.70093e+08  2.85513e+08  1.04158
 773.9  1.69955e+08  2.8551e+08  1.04156
 773.717  1.69817e+08  2.85506e+08  1.04154
 773.535  1.6968e+08  2.85503e+08  1.04152
 773.353  1.69542e+08  2.85499e+08  1.04149
 773.17  1.69404e+08  2.85496e+08  1.04147
 772.988  1.69267e+08  2.85492e+08  1.04145
 772.806  1.69129e+08  2.85489e+08  1.04142
 772.623  1.68992e+08  2.85485e+08  1.0414
 772.441  1.68855e+08  2.85482e+08  1.04138
 772.258  1.68718e+08  2.85479e+08  1.04136
 772.076  1.68581e+08  2.85475e+08  1.04133
 771.894  1.68443e+08  2.85472e+08  1.04131
 771.711  1.68306e+08  2.85468e+08  1.04129
 771.529  1.6817e+08  2.85465e+08  1.04126
 771.346  1.68033e+08  2.85462e+08  1.04124
 771.164  1.67896e+08  2.85458e+08  1.04122
 770.981  1.67759e+08  2.85455e+08  1.0412
 770.799  1.67623e+08  2.85451e+08  1.04117
 770.617  1.67486e+08  2.85448e+08  1.04115
 770.434  1.6735e+08  2.85444e+08  1.04113
 770.252  1.67213e+08  2.85441e+08  1.0411
 770.069  1.67077e+08  2.85438e+08  1.04108
 769.887  1.66941e+08  2.85434e+08  1.04106
 769.704  1.66805e+08  2.85431e+08  1.04104
 769.522  1.66669e+08  2.85427e+08  1.04101
 769.339  1.66533e+08  2.85424e+08  1.04099
 769.157  1.66397e+08  2.85421e+08  1.04097
 768.974  1.66261e+08  2.85417e+08  1.04095
 768.792  1.66125e+08  2.85414e+08  1.04092
 768.609  1.6599e+08  2.8541e+08  1.0409
 768.426  1.65854e+08  2.85407e+08  1.04088
 768.244  1.65718e+08  2.85404e+08  1.04085
 768.061  1.65583e+08  2.854e+08  1.04083
 767.879  1.65448e+08  2.85397e+08  1.04081
 767.696  1.65312e+08  2.85393e+08  1.04078
 767.514  1.65177e+08  2.8539e+08  1.04076
 767.331  1.65042e+08  2.85387e+08  1.04074
 767.149  1.64907e+08  2.85383e+08  1.04071
 766.966  1.64772e+08  2.8538e+08  1.04069
 766.783  1.64637e+08  2.85376e+08  1.04067
 766.601  1.64502e+08  2.85373e+08  1.04065
 766.418  1.64367e+08  2.8537e+08  1.04062
 766.235  1.64233e+08  2.85366e+08  1.0406
 766.053  1.64098e+08  2.85363e+08  1.04058
 765.87  1.63963e+08  2.85359e+08  1.04055
 765.688  1.63829e+08  2.85356e+08  1.04053
 765.505  1.63695e+08  2.85353e+08  1.04051
 765.322  1.6356e+08  2.85349e+08  1.04049
 765.14  1.63426e+08  2.85346e+08  1.04046
 764.957  1.63292e+08  2.85343e+08  1.04044
 764.774  1.63158e+08  2.85339e+08  1.04042
 764.592  1.63024e+08  2.85336e+08  1.04039
 764.409  1.6289e+08  2.85332e+08  1.04037
 764.226  1.62756e+08  2.85329e+08  1.04035
 764.043  1.62622e+08  2.85326e+08  1.04033
 763.861  1.62488e+08  2.85322e+08  1.0403
 763.678  1.62355e+08  2.85319e+08  1.04028
 763.495  1.62221e+08  2.85316e+08  1.04026
 763.313  1.62088e+08  2.85312e+08  1.04023
 763.13  1.61954e+08  2.85309e+08  1.04021
 762.947  1.61821e+08  2.85306e+08  1.04019
 762.764  1.61688e+08  2.85302e+08  1.04017
 762.582  1.61554e+08  2.85299e+08  1.04014
 762.399  1.61421e+08  2.85296e+08  1.04012
 762.216  1.61288e+08  2.85292e+08  1.0401
 762.033  1.61155e+08  2.85289e+08  1.04008
 761.851  1.61022e+08  2.85285e+08  1.04005
 761.668  1.6089e+08  2.85282e+08  1.04003
 761.485  1.60757e+08  2.85279e+08  1.04001
 761.302  1.60624e+08  2.85275e+08  1.03998
 761.119  1.60492e+08  2.85272e+08  1.03996
 760.936  1.60359e+08  2.85269e+08  1.03994
 760.754  1.60227e+08  2.85265e+08  1.03992
 760.571  1.60094e+08  2.85262e+08  1.03989
 760.388  1.59962e+08  2.85259e+08  1.03987
 760.205  1.5983e+08  2.85255e+08  1.03985
 760.022  1.59698e+08  2.85252e+08  1.03983
 759.839  1.59565e+08  2.85249e+08  1.0398
 759.657  1.59433e+08  2.85245e+08  1.03978
 759.474  1.59302e+08  2.85242e+08  1.03976
 759.291  1.5917e+08  2.85239e+08  1.03974
 759.108  1.59038e+08  2.85236e+08  1.03971
 758.925  1.58906e+08  2.85232e+08  1.03969
 758.742  1.58775e+08  2.85229e+08  1.03967
 758.559  1.58643e+08  2.85226e+08  1.03965
 758.376  1.58512e+08  2.85222e+08  1.03963
 758.193  1.5838e+08  2.85219e+08  1.0396
 758.01  1.58249e+08  2.85216e+08  1.03958
 757.828  1.58118e+08  2.85212e+08  1.03956
 757.645  1.57986e+08  2.85209e+08  1.03954
 757.462  1.57855e+08  2.85206e+08  1.03951
 757.279  1.57724e+08  2.85202e+08  1.03949
 757.096  1.57593e+08  2.85199e+08  1.03947
 756.913  1.57462e+08  2.85196e+08  1.03945
 756.73  1.57332e+08  2.85193e+08  1.03942
 756.547  1.57201e+08  2.85189e+08  1.0394
 756.364  1.5707e+08  2.85186e+08  1.03938
 756.181  1.5694e+08  2.85183e+08  1.03936
 755.998  1.56809e+08  2.85179e+08  1.03934
 755.815  1.56679e+08  2.85176e+08  1.03931
 755.632  1.56548e+08  2.85173e+08  1.03929
 755.449  1.56418e+08  2.8517e+08  1.03927
 755.266  1.56288e+08  2.85166e+08  1.03925
 755.083  1.56158e+08  2.85163e+08  1.03922
 754.9  1.56028e+08  2.8516e+08  1.0392
 754.717  1.55898e+08  2.85156e+08  1.03918
 754.534  1.55768e+08  2.85153e+08  1.03916
 754.351  1.55638e+08  2.8515e+08  1.03913
 754.168  1.55508e+08  2.85146e+08  1.03911
 753.984  1.55378e+08  2.85143e+08  1.03909
 753.801  1.55249e+08  2.8514e+08  1.03906
 753.618  1.55119e+08  2.85137e+08  1.03904
 753.435  1.5499e+08  2.85133e+08  1.03902
 753.252  1.5486e+08  2.8513e+08  1.039
 753.069  1.54731e+08  2.85127e+08  1.03897
 752.886  1.54602e+08  2.85123e+08  1.03895
 752.703  1.54473e+08  2.8512e+08  1.03893
 752.52  1.54343e+08  2.85117e+08  1.03891
 752.337  1.54214e+08  2.85114e+08  1.03888
 752.153  1.54086e+08  2.8511e+08  1.03886
 751.97  1.53957e+08  2.85107e+08  1.03884
 751.787  1.53828e+08  2.85104e+08  1.03882
 751.604  1.53699e+08  2.85101e+08  1.0388
 751.421  1.5357e+08  2.85097e+08  1.03877
 751.238  1.53442e+08  2.85094e+08  1.03875
 751.054  1.53313e+08  2.85091e+08  1.03873
 750.871  1.53185e+08  2.85088e+08  1.03871
 750.688  1.53056e+08  2.85084e+08  1.03868
 750.505  1.52928e+08  2.85081e+08  1.03866
 750.322  1.528e+08  2.85078e+08  1.03864
 750.138  1.52672e+08  2.85075e+08  1.03862
 749.955  1.52544e+08  2.85071e+08  1.03859
 749.772  1.52416e+08  2.85068e+08  1.03857
 749.589  1.52288e+08  2.85065e+08  1.03855
 749.406  1.5216e+08  2.85062e+08  1.03853
 749.222  1.52032e+08  2.85058e+08  1.0385
 749.039  1.51904e+08  2.85055e+08  1.03848
 748.856  1.51777e+08  2.85052e+08  1.03846
 748.673  1.51649e+08  2.85049e+08  1.03844
 748.489  1.51522e+08  2.85045e+08  1.03842
 748.306  1.51394e+08  2.85042e+08  1.03839
 748.123  1.51267e+08  2.85039e+08  1.03837
 747.939  1.5114e+08  2.85036e+08  1.03835
 747.756  1.51013e+08  2.85032e+08  1.03833
 747.573  1.50885e+08  2.85029e+08  1.03831
 747.39  1.50758e+08  2.85026e+08  1.03828
 747.206  1.50631e+08  2.85023e+08  1.03826
 747.023  1.50504e+08  2.8502e+08  1.03824
 746.84  1.50378e+08  2.85016e+08  1.03822
 746.656  1.50251e+08  2.85013e+08  1.0382
 746.473  1.50124e+08  2.8501e+08  1.03817
 746.29  1.49998e+08  2.85007e+08  1.03815
 746.106  1.49871e+08  2.85004e+08  1.03813
 745.923  1.49745e+08  2.85e+08  1.03811
 745.739  1.49618e+08  2.84997e+08  1.03808
 745.556  1.49492e+08  2.84994e+08  1.03806
 745.373  1.49366e+08  2.84991e+08  1.03804
 745.189  1.49239e+08  2.84987e+08  1.03802
 745.006  1.49113e+08  2.84984e+08  1.038
 744.822  1.48987e+08  2.84981e+08  1.03798
 744.639  1.48861e+08  2.84978e+08  1.03795
 744.456  1.48736e+08  2.84975e+08  1.03793
 744.272  1.4861e+08  2.84972e+08  1.03791
 744.089  1.48484e+08  2.84968e+08  1.03789
 743.905  1.48358e+08  2.84965e+08  1.03787
 743.722  1.48233e+08  2.84962e+08  1.03784
 743.539  1.48107e+08  2.84959e+08  1.03782
 743.355  1.47982e+08  2.84956e+08  1.0378
 743.172  1.47856e+08  2.84952e+08  1.03778
 742.988  1.47731e+08  2.84949e+08  1.03776
 742.805  1.47606e+08  2.84946e+08  1.03773
 742.621  1.47481e+08  2.84943e+08  1.03771
 742.438  1.47356e+08  2.8494e+08  1.03769
 742.254  1.47231e+08  2.84937e+08  1.03767
 742.071  1.47106e+08  2.84933e+08  1.03765
 741.887  1.46981e+08  2.8493e+08  1.03763
 741.704  1.46856e+08  2.84927e+08  1.0376
 741.52  1.46731e+08  2.84924e+08  1.03758
 741.337  1.46607e+08  2.84921e+08  1.03756
 741.153  1.46482e+08  2.84917e+08  1.03754
 740.97  1.46358e+08  2.84914e+08  1.03752
 740.786  1.46233e+08  2.84911e+08  1.03749
 740.602  1.46109e+08  2.84908e+08  1.03747
 740.419  1.45984e+08  2.84905e+08  1.03745
 740.235  1.4586e+08  2.84902e+08  1.03743
 740.052  1.45736e+08  2.84898e+08  1.03741
 739.868  1.45612e+08  2.84895e+08  1.03738
 739.685  1.45488e+08  2.84892e+08  1.03736
 739.501  1.45364e+08  2.84889e+08  1.03734
 739.317  1.4524e+08  2.84886e+08  1.03732
 739.134  1.45117e+08  2.84883e+08  1.0373
 738.95  1.44993e+08  2.84879e+08  1.03727
 738.767  1.44869e+08  2.84876e+08  1.03725
 738.583  1.44746e+08  2.84873e+08  1.03723
 738.399  1.44622e+08  2.8487e+08  1.03721
 738.216  1.44499e+08  2.84867e+08  1.03719
 738.032  1.44375e+08  2.84864e+08  1.03716
 737.848  1.44252e+08  2.84861e+08  1.03714
 737.665  1.44129e+08  2.84857e+08  1.03712
 737.481  1.44006e+08  2.84854e+08  1.0371
 737.297  1.43883e+08  2.84851e+08  1.03708
 737.114  1.4376e+08  2.84848e+08  1.03705
 736.93  1.43637e+08  2.84845e+08  1.03703
 736.746  1.43514e+08  2.84842e+08  1.03701
 736.563  1.43391e+08  2.84839e+08  1.03699
 736.379  1.43268e+08  2.84835e+08  1.03697
 736.195  1.43146e+08  2.84832e+08  1.03694
 736.012  1.43023e+08  2.84829e+08  1.03692
 735.828  1.42901e+08  2.84826e+08  1.0369
 735.644  1.42778e+08  2.84823e+08  1.03688
 735.46  1.42656e+08  2.8482e+08  1.03686
 735.277  1.42534e+08  2.84817e+08  1.03684
 735.093  1.42412e+08  2.84814e+08  1.03681
 734.909  1.42289e+08  2.8481e+08  1.03679
 734.725  1.42167e+08  2.84807e+08  1.03677
 734.542  1.42045e+08  2.84804e+08  1.03675
 734.358  1.41924e+08  2.84801e+08  1.03673
 734.174  1.41802e+08  2.84798e+08  1.0367
 733.99  1.4168e+08  2.84795e+08  1.03668
 733.807  1.41558e+08  2.84792e+08  1.03666
 733.623  1.41437e+08  2.84789e+08  1.03664
 733.439  1.41315e+08  2.84786e+08  1.03662
 733.255  1.41194e+08  2.84782e+08  1.0366
 733.071  1.41072e+08  2.84779e+08  1.03658
 732.888  1.40951e+08  2.84776e+08  1.03655
 732.704  1.4083e+08  2.84773e+08  1.03653
 732.52  1.40708e+08  2.8477e+08  1.03651
 732.336  1.40587e+08  2.84767e+08  1.03649
 732.152  1.40466e+08  2.84764e+08  1.03647
 731.968  1.40345e+08  2.84761e+08  1.03645
 731.784  1.40224e+08  2.84758e+08  1.03642
 731.601  1.40103e+08  2.84755e+08  1.0364
 731.417  1.39983e+08  2.84751e+08  1.03638
 731.233  1.39862e+08  2.84748e+08  1.03636
 731.049  1.39741e+08  2.84745e+08  1.03634
 730.865  1.39621e+08  2.84742e+08  1.03632
 730.681  1.395e+08  2.84739e+08  1.0363
 730.497  1.3938e+08  2.84736e+08  1.03627
 730.313  1.3926e+08  2.84733e+08  1.03625
 730.129  1.39139e+08  2.8473e+08  1.03623
 729.946  1.39019e+08  2.84727e+08  1.03621
 729.762  1.38899e+08  2.84724e+08  1.03619
 729.578  1.38779e+08  2.84721e+08  1.03617
 729.394  1.38659e+08  2.84718e+08  1.03615
 729.21  1.38539e+08  2.84715e+08  1.03612
 729.026  1.38419e+08  2.84712e+08  1.0361
 728.842  1.38299e+08  2.84708e+08  1.03608
 728.658  1.3818e+08  2.84705e+08  1.03606
 728.474  1.3806e+08  2.84702e+08  1.03604
 728.29  1.37941e+08  2.84699e+08  1.03602
 728.106  1.37821e+08  2.84696e+08  1.036
 727.922  1.37702e+08  2.84693e+08  1.03598
 727.738  1.37582e+08  2.8469e+08  1.03595
 727.554  1.37463e+08  2.84687e+08  1.03593
 727.37  1.37344e+08  2.84684e+08  1.03591
 727.186  1.37225e+08  2.84681e+08  1.03589
 727.002  1.37106e+08  2.84678e+08  1.03587
 726.818  1.36987e+08  2.84675e+08  1.03585
 726.634  1.36868e+08  2.84672e+08  1.03583
 726.45  1.36749e+08  2.84669e+08  1.0358
 726.266  1.3663e+08  2.84666e+08  1.03578
 726.082  1.36511e+08  2.84663e+08  1.03576
 725.898  1.36393e+08  2.8466e+08  1.03574
 725.714  1.36274e+08  2.84657e+08  1.03572
 725.529  1.36156e+08  2.84654e+08  1.0357
 725.345  1.36037e+08  2.8465e+08  1.03567
 725.161  1.35919e+08  2.84647e+08  1.03565
 724.977  1.35801e+08  2.84644e+08  1.03563
 724.793  1.35682e+08  2.84641e+08  1.03561
 724.609  1.35564e+08  2.84638e+08  1.03559
 724.425  1.35446e+08  2.84635e+08  1.03557
 724.241  1.35328e+08  2.84632e+08  1.03555
 724.057  1.3521e+08  2.84629e+08  1.03552
 723.872  1.35092e+08  2.84626e+08  1.0355
 723.688  1.34975e+08  2.84623e+08  1.03548
 723.504  1.34857e+08  2.8462e+08  1.03546
 723.32  1.34739e+08  2.84617e+08  1.03544
 723.136  1.34622e+08  2.84614e+08  1.03542
 722.952  1.34504e+08  2.84611e+08  1.03539
 722.768  1.34387e+08  2.84608e+08  1.03537
 722.583  1.34269e+08  2.84605e+08  1.03535
 722.399  1.34152e+08  2.84602e+08  1.03533
 722.215  1.34035e+08  2.84599e+08  1.03531
 722.031  1.33918e+08  2.84596e+08  1.03529
 721.847  1.33801e+08  2.84593e+08  1.03527
 721.662  1.33683e+08  2.8459e+08  1.03525
 721.478  1.33567e+08  2.84587e+08  1.03522
 721.294  1.3345e+08  2.84584e+08  1.0352
 721.11  1.33333e+08  2.84581e+08  1.03518
 720.926  1.33216e+08  2.84578e+08  1.03516
 720.741  1.33099e+08  2.84575e+08  1.03514
 720.557  1.32983e+08  2.84572e+08  1.03512
 720.373  1.32866e+08  2.84569e+08  1.0351
 720.189  1.3275e+08  2.84566e+08  1.03507
 720.004  1.32633e+08  2.84563e+08  1.03505
